id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
28361213;Boston Room 2;213613694;Manuel;0;Dorchester;42.30177467;-71.08292275;Private room;42;1;8;2018-11-12;4.29;4;175
28361469;Boston Room 3;213613694;Manuel;0;Dorchester;42.30215852;-71.08323296;Private room;42;1;1;2018-09-21;0.52;4;160
28361786;Boston Room 4;213613694;Manuel;0;Dorchester;42.30351406;-71.08285182;Private room;42;1;8;2018-11-12;4.36;4;179
28362917;New Bathroom and New Floors! One Bedroom North End;1118374;Matthew;0;North End;42.36369366;-71.05324891;Entire home/apt;187;1;11;2018-10-31;6.23;42;355
28364193;Cosy and quaint apartment in lovely Beacon Hill;214153218;Anna;0;Downtown;42.35815755;-71.06074792;Entire home/apt;350;2;3;2018-10-14;1.8;1;12
28366836;Brand New Development - Spacious 4Bed 2Bath Slp 12;35150093;Erica;0;South Boston;42.33688334;-71.04664153;Entire home/apt;287;3;4;2018-10-30;4;1;327
28382253;Cozy Rustic Haven Nautica Room;67610909;Kari;0;Dorchester;42.29849573;-71.08457922;Private room;150;1;0;0;0;3;357
28384224;Spacious Apartment In Boston Back Bay;4140161;Corporate;0;Back Bay;42.34995857;-71.08841553;Entire home/apt;499;1;1;2018-10-20;1;13;358
28384391;Spacious One Bedroom Suite In Boston Back Bay;4140161;Corporate;0;Back Bay;42.35021621;-71.08962159;Entire home/apt;499;1;0;0;0;13;358
28386199;New Heart of The North End One BR Duplex Suite;51673899;Heath Mangement Co. Inc.;0;North End;42.36517267;-71.05219597;Entire home/apt;229;2;1;2018-10-16;0.91;10;352
28386218;Quintessential Boston Apartment;20613664;Courtney;0;Beacon Hill;42.36051883;-71.06948389;Private room;75;2;7;2018-11-01;3.13;1;6
28386734;New Heart of the North End Two Bedroom Suite;51673899;Heath Mangement Co. Inc.;0;North End;42.36681084;-71.05313243;Entire home/apt;329;2;0;0;0;10;362
28388351;North End cosy one bedroom;23208191;Baptiste;0;North End;42.36425049;-71.05774401;Entire home/apt;163;4;1;2018-10-28;1;1;17
28389685;2 bedroom unit with Stunning view, Step to subway;149888840;Iris;0;Downtown;42.35516958;-71.06259584;Entire home/apt;200;1;13;2018-11-02;8.13;4;97
28391831;Quick Walk to Metro + Free Cleaning & WiFi!;161324994;Adam & Blaine;0;Jamaica Plain;42.32313909;-71.10971669;Private room;35;30;1;2018-09-28;0.59;1;70
28401069;1-Bedroom in Savin Hill;11243902;Andrea;0;Dorchester;42.31791111;-71.05394646;Private room;75;2;3;2018-09-30;1.7;1;88
28402577;Boston Renovated;19186260;Michelle & Christopher;0;Dorchester;42.29206186;-71.05879622;Private room;110;1;4;2018-10-21;2.45;2;179
28410433;Beautiful private room in heart of Boston;131288031;Arash;0;Fenway;42.34908472;-71.09897358;Private room;200;1;5;2018-11-04;3.66;3;84
28412216;Hynes Conv. Fenway Berklee Heart of Boston Room B;12521814;Nav;0;Back Bay;42.34940776;-71.0833779;Private room;128;1;3;2018-10-17;2.09;21;113
28413017;Private room close to the Airport;14211557;Joshua;0;East Boston;42.38193208;-71.03411129;Private room;25;30;0;0;0;3;61
28413181;Renovated, Sunny, Spacious Studio in Boston;96961013;Deb;0;Brighton;42.33745037;-71.1512558;Entire home/apt;120;2;7;2018-11-11;3.39;3;332
28414720;Seaport Luxury Condo Conv Center Downtown Boston;214528977;John;0;South Boston Waterfront;42.35329451;-71.04477161;Entire home/apt;219;2;6;2018-10-30;4.39;1;101
28415241;Luxury Condo -  Fenway Walk 4 Bed 2 Bath;155926571;Andressa;0;Fenway;42.34343433;-71.09615;Entire home/apt;290;2;12;2018-11-04;5.81;1;82
28430063;New Heart of The North End Delux One Bedroom;51673899;Heath Mangement Co. Inc.;0;North End;42.36699489;-71.05347313;Entire home/apt;259;2;0;0;0;10;355
28431105;Industrial 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34322735;-71.06466575;Entire home/apt;192;2;3;2018-10-21;1.48;323;169
28431763;Sweetheart of The North End Grand Two Bedroom Apt.;51673899;Heath Mangement Co. Inc.;0;North End;42.36355293;-71.05357773;Entire home/apt;329;2;0;0;0;10;354
28432206;Sweetheart of The North End 2 Bedroom 1 Bath Apt.;51673899;Heath Mangement Co. Inc.;0;North End;42.363894;-71.05217045;Entire home/apt;309;2;1;2018-09-26;0.57;10;317
28432746;New Heart of The North End Great 2 Bedroom Deluxe;51673899;Heath Mangement Co. Inc.;0;North End;42.36688895;-71.05243146;Entire home/apt;379;2;0;0;0;10;356
28433361;Sweetheart of The North End New 2 Bed Apartment;51673899;Heath Mangement Co. Inc.;0;North End;42.36460593;-71.05298897;Entire home/apt;329;2;0;0;0;10;345
28433972;Sweetheart of The  North End 3BR 3Bath Duplex Apt.;51673899;Heath Mangement Co. Inc.;0;North End;42.36314388;-71.05153429;Entire home/apt;629;2;1;2018-10-31;1;10;341
28435232;2 br 2ba @ Fenway & the hospitals;210217496;Modern;0;Jamaica Plain;42.32975574;-71.11197303;Entire home/apt;239;3;0;0;0;2;364
28440873;North end Luxury Condo - WALK TO IT ALL;214706437;Rachel;0;North End;42.36698447;-71.05546377;Entire home/apt;200;1;17;2018-11-09;9.81;1;87
28445500;Clean Cozy room, close to BU, BC, & 10 min 2 HBS;153165256;Reina;0;Brighton;42.34226677;-71.14036852;Private room;56;2;11;2018-11-01;5.32;2;169
28445984;(23)Very close to Airport & Downtown;68367007;Euphy;0;East Boston;42.38958022;-71.00793416;Private room;50;1;0;0;0;9;76
28450529;Greenish Gothic Revival, second floor apartment;85960108;Dan;0;Hyde Park;42.24862789;-71.12090764;Entire home/apt;165;2;4;2018-11-06;2.45;5;23
28461967;Boston Pad;82279626;Chloe;0;Allston;42.34943271;-71.13083028;Entire home/apt;100;1;2;2018-10-31;2;3;192
28466835;Alaska Street R24;188939923;Mort;0;Roxbury;42.32061321;-71.07868756;Private room;95;2;4;2018-11-02;2;6;89
28484648;Lux large 1bd+bath w parking, 5min to train;17814164;Jennifer;0;West Roxbury;42.27972061;-71.16399509;Entire home/apt;148;2;0;0;0;2;79
28486115;1 BR, 7min away from Charles River, Back Bay by blueground (1);107434423;Blueground;0;Bay Village;42.34925515;-71.07009911;Entire home/apt;176;30;0;0;0;27;286
28486458;Charming Boston brownstone in the South End;20590588;Nadine;0;South End;42.34758563;-71.07203261;Private room;99;1;8;2018-11-04;6.86;1;1
28487300;Quaint 1 Bedroom Apartment in Beacon Hill-Pets OK;112597646;Deniz;0;Beacon Hill;42.35968571;-71.06604087;Entire home/apt;165;3;12;2018-11-16;7.5;1;9
28490348;Boston Apartment Seaport;18202088;Luxurious;0;South Boston Waterfront;42.34870801;-71.04027188;Entire home/apt;250;30;0;0;0;27;270
28492594;Premier 3BR in South End by Sonder;12243051;Sonder;0;South End;42.34432287;-71.06579589;Entire home/apt;209;2;4;2018-11-01;2.35;323;109
28492641;Distinct 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34378006;-71.06624225;Entire home/apt;194;2;1;2018-09-22;0.53;323;188
28492650;Picturesque 2BR in South End by Sonder;12243051;Sonder;0;South End;42.3435329;-71.06484786;Entire home/apt;194;2;0;0;0;323;184
28492660;Classic 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34296092;-71.06531397;Entire home/apt;194;2;1;2018-09-23;0.54;323;190
28492687;Open-Concept 3BR in South End by Sonder;12243051;Sonder;0;South End;42.343617;-71.06460528;Entire home/apt;192;2;5;2018-10-31;2.88;323;168
28492715;Bright 2BR in South End by Sonder;12243051;Sonder;0;South End;42.3450761;-71.0655618;Entire home/apt;223;2;3;2018-10-04;1.55;323;48
28492719;Desirable Studio in Downtown Crossing by Sonder;12243051;Sonder;0;Chinatown;42.35196024;-71.06195843;Entire home/apt;131;2;3;2018-10-20;2.14;323;163
28492737;Chic 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34471639;-71.06613897;Entire home/apt;194;2;2;2018-10-17;1.07;323;171
28493790;Alaska Street R21;188939923;Mort;0;Roxbury;42.32190163;-71.07773353;Private room;65;2;5;2018-10-25;3.49;6;89
28494167;Sleek Garden Level Studio: 1 Stop from Everything;95772002;Matthew;0;East Boston;42.37202019;-71.03921546;Entire home/apt;99;1;1;2018-11-16;1;1;179
28494830;Beautiful Boston Back Bay Studio;51015246;Metehan;0;Back Bay;42.35386353;-71.07647797;Entire home/apt;150;3;9;2018-11-05;4.35;1;269
28508609;Comfortable Room in Spacious Brighton Apartment;147953467;Han;0;Brighton;42.34937474;-71.15184025;Private room;47;1;13;2018-11-11;7.8;1;84
28510014;Brigham Circle Luxury Apt #1;14785487;Aihua;0;Mission Hill;42.33343473;-71.10332714;Entire home/apt;350;4;2;2018-10-03;1.15;11;365
28510935;Boston Apartment;215193641;Euri;0;Dorchester;42.27978608;-71.07757009;Private room;100;1;12;2018-11-12;5.71;1;90
28511293;Cozy Boston Studio w/Private Entrance & Parking;24981216;Carrie;0;Hyde Park;42.26300402;-71.11847113;Entire home/apt;72;1;18;2018-11-06;9.64;4;74
28516930;Spacious, comfortable one bdr apartment in Boston!;39536288;A. Nessim;0;South Boston;42.33029547;-71.06849191;Entire home/apt;168;5;0;0;0;1;358
28517412;Cozy & Quaint Home with Deck Access;70247562;EricaDiane;0;Dorchester;42.32206817;-71.0618274;Entire home/apt;95;2;1;2018-10-21;1;1;60
28517787;Renovated, Sleeps 6,Victorian Home,BU, BC, MBTA;96961013;Deb;0;Brighton;42.33880067;-71.15046186;Entire home/apt;200;2;9;2018-11-12;4.35;3;333
28526385;One Bedroom Apartment in Boston, MA;90803186;Roya;0;Allston;42.35034135;-71.13116141;Entire home/apt;190;1;2;2018-10-21;1.71;1;71
28531225;1 BR, 10 min walk from Public Boston Garden, by blueground (3);107434423;Blueground;0;Back Bay;42.34793491;-71.07275427;Entire home/apt;176;30;0;0;0;27;271
28537854;Modern Apartment Downtown Boston;213431987;Aino;0;Chinatown;42.35121116;-71.06161453;Entire home/apt;200;2;7;2018-11-15;5.53;1;19
28541306;(190E) Downtown Loft!;21184200;Paige;0;Downtown;42.35754933;-71.05244968;Entire home/apt;175;2;6;2018-10-21;3.46;42;34
28542233;(116-9) Back Bay Studio & Loft;21184200;Paige;0;Back Bay;42.3534191;-71.07652245;Entire home/apt;99;1;8;2018-10-29;4.29;42;231
28542980;Bedroom #1  in Brighton Center;110325408;Amanda;0;Brighton;42.348888;-71.15395621;Private room;48;1;24;2018-11-10;12;2;81
28544551;Seaport Luxe Condo 1BD 3;8534462;Nadia;0;South Boston Waterfront;42.35215959;-71.04342242;Entire home/apt;270;2;0;0;0;56;361
28544711;Seaport Luxe Condo 1BD 2;8534462;Nadia;0;South Boston Waterfront;42.35182403;-71.04392413;Entire home/apt;270;2;0;0;0;56;354
28544894;Seaport Luxe Condo 1BD 1;8534462;Nadia;0;South Boston Waterfront;42.35199815;-71.04371014;Entire home/apt;270;2;0;0;0;56;344
28545031;Seaport Luxe Condo 2BD 2;8534462;Nadia;0;South Boston Waterfront;42.35293541;-71.04242906;Entire home/apt;350;2;0;0;0;56;254
28546173;Seaport Luxe Condo 1BD 4;8534462;Nadia;0;South Boston Waterfront;42.35172748;-71.04356677;Entire home/apt;270;2;0;0;0;56;360
28546384;Seaport Luxe Condo 3BD 1;8534462;Nadia;0;South Boston Waterfront;42.35169666;-71.04366522;Entire home/apt;600;2;0;0;0;56;162
28546674;Seaport Luxe Condo Studio 3;8534462;Nadia;0;South Boston Waterfront;42.3518399;-71.04388528;Entire home/apt;199;2;0;0;0;56;262
28546922;Seaport Luxe Condo 2BD 1;8534462;Nadia;0;South Boston Waterfront;42.35277237;-71.04310012;Entire home/apt;320;2;0;0;0;56;283
28547128;Seaport Luxe Condo Studio 2;8534462;Nadia;0;South Boston Waterfront;42.35278885;-71.04173858;Entire home/apt;199;2;0;0;0;56;354
28547354;Seaport Luxe Condo Studio 1;8534462;Nadia;0;South Boston Waterfront;42.35306996;-71.04190279;Entire home/apt;199;2;0;0;0;56;331
28561917;Convenient Apartment in Boston (Entire Place);215559177;Maria;0;Dorchester;42.31959543;-71.05612513;Entire home/apt;65;1;13;2018-11-11;7.5;1;156
28565824;Beautiful house with river views;7213502;Laurent;0;Charlestown;42.38181605;-71.06537826;Entire home/apt;226;7;0;0;0;1;46
28567283;2BD/1.5 BR Luxury Condo in Allston w/ Garage Spot!;215605218;Rocky;0;Allston;42.35342269;-71.13908787;Entire home/apt;165;2;1;2018-09-28;0.59;1;45
28576067;Cozy Boston Apartment near Boston Medical Center;7070049;Courtney;0;Roxbury;42.32917445;-71.0697901;Entire home/apt;125;14;0;0;0;1;56
28578655;Mount Restwell;44581223;Andre;0;Hyde Park;42.25222995;-71.11492552;Private room;65;1;0;0;0;3;330
28582166;Lemon Drop 1: verdant retreat 7 min walk to subway;3945438;Lisa;0;Jamaica Plain;42.30655804;-71.112051;Private room;70;3;5;2018-11-05;3.75;5;66
28583454;Beautiful brand new bedroom in the mid of Boston 6;215617803;Zuzu;0;Allston;42.35217193;-71.13326595;Private room;75;1;3;2018-11-04;3;1;344
28583748;Convenient! steps to redline, close to downtown;215731675;Linda;0;Dorchester;42.29297924;-71.06339194;Entire home/apt;130;1;7;2018-11-01;3.75;1;150
28585417;Stylish 5 Bed Apt in Boston's North End by Domio;91548283;Domio;0;North End;42.36566638;-71.05598263;Entire home/apt;129;3;4;2018-11-05;3.43;45;264
28585983;Designer 3 Bedroom North End Apt by Domio;91548283;Domio;0;North End;42.36407369;-71.05614527;Entire home/apt;129;3;4;2018-11-06;4;45;262
28586005;Modern 3 Bedroom North End Apt by Domio;91548283;Domio;0;North End;42.36554973;-71.05614287;Entire home/apt;129;3;4;2018-11-05;3.43;45;264
28586017;Beautiful 2 Bedroom North End Apt by Domio;91548283;Domio;0;North End;42.36502104;-71.05749178;Entire home/apt;99;3;4;2018-11-06;3.16;45;257
28591210;#Clean Cozy room, close to BU, BC, & 10min 2 HBS#;153165256;Reina;0;Brighton;42.34267689;-71.14381807;Private room;56;2;4;2018-10-25;2.35;2;20
28602095;Spacious Room near the Subway;21674032;John;0;Dorchester;42.31770812;-71.05744137;Private room;99;2;8;2018-11-13;4.29;2;141
28604046;Lemon Drop 3: verdant retreat 7 min walk to subway;3945438;Lisa;0;Jamaica Plain;42.30670711;-71.11021488;Private room;70;3;4;2018-11-08;3.08;5;64
28606510;Boston AMAZING location! YMCA 7/11 Bus 57 single ;62336740;Dmitriy;0;Brighton;42.35071614;-71.16336819;Private room;74;1;1;2018-09-29;0.6;8;364
28608411;Comfy, modern, secure and location!;215912333;Welcome;0;Roxbury;42.33639571;-71.07808719;Private room;120;1;8;2018-11-04;4.9;2;174
28610562;Apartment near BC w/ 1 parking and key-less entry;156907137;Murat;0;Brighton;42.3470377;-71.16605768;Entire home/apt;250;1;15;2018-11-12;8.65;3;82
28611767;*BRAND NEW & MODERN* Chelsea Room;214020618;Bridget;0;East Boston;42.37755537;-71.03517476;Private room;55;1;18;2018-11-13;9.64;6;43
28611857;*CONTEMPORARY & CONVENIENT* Trenton Room;214020618;Bridget;0;East Boston;42.37634448;-71.03518685;Private room;55;1;14;2018-11-15;10.77;6;60
28611947;*CLOSE TO AIRPORT/CITY* Orleans Suite;214020618;Bridget;0;East Boston;42.37569943;-71.03542906;Private room;55;1;17;2018-11-14;11.33;6;46
28612032;*COMFORTABLE & CHIC* Meridian Room;214020618;Bridget;0;East Boston;42.3774312;-71.03491642;Private room;55;1;16;2018-11-16;12.97;6;55
28612138;*CHIC & SPARKLING NEW* Everett Room;214020618;Bridget;0;East Boston;42.37736579;-71.03521621;Private room;55;1;23;2018-11-14;12.55;6;44
28631267;Marriott's Custom House;93031650;Kay;0;Downtown;42.3587701;-71.05446358;Private room;250;7;1;2018-10-26;1;1;38
28632149;(384-52) Beautiful one bed on Comm Ave;21184200;Paige;0;Back Bay;42.34971931;-71.09026287;Entire home/apt;135;1;5;2018-10-28;3.75;42;293
28632986;Sophisticated 3BR in South End by Sonder;12243051;Sonder;0;South End;42.34311346;-71.0648329;Entire home/apt;196;2;2;2018-10-31;2;323;159
28634065;Quaint 2BR in South End by Sonder;12243051;Sonder;0;South End;42.33988409;-71.07969502;Entire home/apt;200;2;2;2018-10-16;1.22;323;180
28634764;Cozy quiet room B (NearBU/Fenway/Downtown/HWS);124844857;Shuang;0;Longwood Medical Area;42.3403307;-71.11150762;Private room;78;1;0;0;0;5;89
28635069;Cozy quiet room A (NearBU/Downtown/Fenway/HMS);124844857;Shuang;0;Longwood Medical Area;42.34086576;-71.11320665;Private room;98;1;0;0;0;5;89
28636244;Private, secure and comfy Boston stay.;215912333;Welcome;0;Roxbury;42.33608604;-71.07949141;Private room;110;1;10;2018-11-16;5.26;2;88
28637330;Cozy quiet room D (NearBU/Fenway/Downtown/HMS);124844857;Shuang;0;Longwood Medical Area;42.34080184;-71.11108461;Private room;98;1;0;0;0;5;90
28639363;Luxurious Cozy 1;216116811;Manuel;0;Dorchester;42.30720468;-71.06750805;Private room;45;1;5;2018-10-13;2.94;3;208
28639832;Luxurious Cozy 2;216116811;Manuel;0;Dorchester;42.30681657;-71.06789151;Private room;45;1;3;2018-11-12;3;3;250
28640081;Luxurious Cozy 3 with private bathroom;216116811;Manuel;0;Dorchester;42.30669421;-71.06787841;Private room;45;1;16;2018-11-12;9.23;3;259
28640732;Clarita's Place 1;148305529;Clara M;0;Brighton;42.35836188;-71.1421653;Private room;75;1;7;2018-11-04;5;9;364
28640771;Clarita's Place 7;148305529;Clara M;0;Brighton;42.35848423;-71.14254085;Private room;75;1;7;2018-11-03;4.2;9;363
28640787;Clarita's Place 3;148305529;Clara M;0;Brighton;42.36043;-71.14296869;Private room;75;1;6;2018-11-11;4.5;9;363
28641409;Clarita's Place 8;148305529;Clara M;0;Brighton;42.35988218;-71.14119355;Private room;75;1;5;2018-10-31;2.88;9;363
28642051;Cozy quiet room E (NearBU/Fenway/Downtown/HMS);124844857;Shuang;0;Longwood Medical Area;42.3407302;-71.11283415;Private room;78;1;0;0;0;5;88
28642486;Cozy quiet room C (NearBU/Fenway/Downtown/HMS);124844857;Shuang;0;Longwood Medical Area;42.34041257;-71.11256661;Private room;78;1;0;0;0;5;89
28643134;Brighton, MA Guesthouse for rent, Unit 1A (1st Fl);166004722;Wang;0;Brighton;42.35749981;-71.15712564;Private room;55;30;0;0;0;4;320
28656599;Deluxe Studio in a great location and Harbor view!;216222976;Stephie;0;West End;42.36197877;-71.064865;Entire home/apt;175;1;7;2018-11-16;5;1;8
28658262;Modern Jamaica Plain - Boston;212266463;Robert;0;Jamaica Plain;42.32248607;-71.10328638;Entire home/apt;135;1;13;2018-11-15;6.96;1;13
28658394;OceanViews ? 15mins- Downtown Boston/Logan Airport;176261262;Sun;0;Dorchester;42.31970287;-71.04354594;Private room;75;1;19;2018-11-15;11.18;1;41
28659843;Modern & Spacious Room 15 minutes from Downtown!;209771625;Mike;0;Brighton;42.34904785;-71.16156119;Private room;55;1;8;2018-11-03;4.44;8;269
28663016;Contemporary 2BR in South End by Sonder;12243051;Sonder;0;South End;42.33661038;-71.06926803;Entire home/apt;194;2;0;0;0;323;189
28663740;#1 South End 1 Bed perfect Location!;76545076;Taylor;0;Back Bay;42.34466735;-71.07992537;Entire home/apt;180;2;9;2018-10-28;5.87;31;251
28664575;Inn on Draper;216275567;Erica;0;Dorchester;42.30052252;-71.0640289;Entire home/apt;199;3;3;2018-11-13;2.2;1;343
28669227;Cozy Rustic Haven;67610909;Kari;0;Dorchester;42.29887836;-71.08388386;Entire home/apt;155;1;4;2018-11-10;4;3;172
28670717;JP Boylston @ Stony Brook (QueenBed);12521814;Nav;0;Jamaica Plain;42.31632946;-71.10368336;Private room;87;3;2;2018-10-14;1.46;21;152
28671062;Yoshi's Cozy Island-Sweet Room in Brookline;14799304;Jasmine;0;Brighton;42.33709348;-71.15014695;Private room;85;1;0;0;0;1;351
28687266;Spacious Room in Modern Unit by public transport!;209771625;Mike;0;Brighton;42.34727772;-71.16168996;Private room;61;1;4;2018-11-03;2.35;8;179
28691218;The Eastie Nest-  CLOSE TO AIRPORT/PARK/BLUE LINE!;41262401;Christian;0;East Boston;42.36587469;-71.03675633;Private room;125;1;9;2018-11-06;5.51;1;359
28697809;Mallard;21348186;Marla;0;Mattapan;42.27329672;-71.07170211;Private room;47;3;3;2018-11-13;1.96;8;90
28699693;Sora;21348186;Marla;0;Mattapan;42.27446782;-71.07027824;Private room;47;3;3;2018-10-23;1.88;8;90
28715180;Cozy Rustic Haven (master room);67610909;Kari;0;Dorchester;42.29875597;-71.08573821;Private room;145;1;0;0;0;3;357
28716462;Modern stunningTwo Bedroom Apartment - Parking;212359760;Moe;0;Jamaica Plain;42.31729898;-71.11392215;Entire home/apt;149;1;15;2018-11-09;8.04;2;51
28717387;Amazing New North End Garden Level 1 Bedroom;1118374;Matthew;0;North End;42.36375468;-71.05726496;Entire home/apt;183;1;5;2018-10-29;3.49;42;359
28717951;South Boston Condominium;10148368;Lisa;0;South Boston;42.33961005;-71.05570629;Entire home/apt;250;30;1;2018-10-31;1;2;351
28722439;Lovely room in Oak square;216325637;Hikmet;0;Brighton;42.35520346;-71.16530643;Private room;60;1;6;2018-11-02;4.09;5;350
28723477;4 BD designer home I near BCEC and T station;12186792;Bessie;0;Dorchester;42.3163086;-71.06439828;Entire home/apt;219;1;4;2018-10-30;2.73;1;196
28729442;Cozy Room, Close to everything!;139278277;Sierra;0;Allston;42.34732522;-71.11979577;Private room;80;1;5;2018-11-11;5;1;56
28734022;Charlestown House - New, Private, Convenient;93820834;Maria;0;Charlestown;42.38285238;-71.06909712;Private room;125;14;0;0;0;3;87
28735805;Amazing room in Oak Brighton;216325637;Hikmet;0;Brighton;42.35520274;-71.1635901;Private room;55;1;8;2018-10-28;4.36;5;342
28735836;Great room in Oak square;216325637;Hikmet;0;Brighton;42.35660471;-71.16505069;Private room;60;1;17;2018-11-06;9.81;5;346
28736033;Pretty room in Brighton;216325637;Hikmet;0;Brighton;42.35593518;-71.16419703;Private room;80;1;13;2018-11-07;7.09;5;357
28737497;Thanksgiving Oasis: Luxury Penthouse w/ Glam View!;216761222;Ann;0;South End;42.34610219;-71.06520049;Entire home/apt;285;2;3;2018-11-12;3;1;55
28739533;Clarita's Place 9;148305529;Clara M;0;Brighton;42.35843298;-71.14238389;Private room;75;1;9;2018-11-05;5.4;9;364
28743414;4 Bed, 1 Bath, JP Boylston Renovated @ StonyBrook;12521814;Nav;0;Jamaica Plain;42.31485478;-71.10165695;Entire home/apt;200;30;0;0;0;21;147
28749495;Alaska Street R43;216849347;Jeana;0;Roxbury;42.32040958;-71.07976314;Private room;95;2;5;2018-10-24;3;4;89
28754725;Nice, clean,  quiet room east Boston;216892697;Angela;0;East Boston;42.38377935;-71.01740177;Private room;40;2;1;2018-10-14;0.86;1;364
28756042;Big room ,comfortable and clean !room 1;215660864;Michael;0;Dorchester;42.29065945;-71.07297132;Private room;75;1;7;2018-11-16;4.38;2;180
28761361;Cozy Apartment Near Dudley Square!;53056307;Tommy;0;Roxbury;42.32304978;-71.08430197;Entire home/apt;400;2;0;0;0;2;41
28770268;bedroom #2 in heart of Brighton center;110325408;Amanda;0;Brighton;42.34811685;-71.15254931;Private room;50;1;17;2018-11-05;9.81;2;304
28770914;Big room ,clean and comfortable .Room 2;215660864;Michael;0;Dorchester;42.29042993;-71.07315482;Private room;75;1;6;2018-11-11;3.67;2;180
28775958;Beautiful Private Bedroom;182717331;Beshoi;0;East Boston;42.38054705;-71.03032597;Private room;50;60;10;2018-10-28;5.77;1;138
28780605;Large room in modern unit close to transportation!;209771625;Mike;0;Brighton;42.34714862;-71.16148331;Private room;58;1;3;2018-11-10;1.96;8;179
28782859;Cute Back Bay Studio Apartment;57167983;Rachel;0;Back Bay;42.35434748;-71.0749054;Entire home/apt;250;2;3;2018-11-11;3;1;88
28784662;Spacious 1 BR Suites in the Heart of Back Bay;4140161;Corporate;0;Back Bay;42.35026762;-71.08912919;Entire home/apt;599;1;0;0;0;13;283
28785117;Pleasant 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34280461;-71.06580948;Entire home/apt;149;2;6;2018-10-14;3.46;323;104
28785202;Quaint 1BR in Fenway by Sonder;12243051;Sonder;0;Fenway;42.34287593;-71.10149417;Entire home/apt;158;2;0;0;0;323;188
28786187;WONDERFUL Apt. 1B/1BR  in Boston University Campus;180713750;Luis;0;Fenway;42.34896245;-71.09368264;Entire home/apt;190;1;10;2018-11-11;6.52;4;304
28801319;Rm #2, Safe Area,  8 min walk to JFK-T, City View;17513857;Emilio;0;Dorchester;42.31551844;-71.05404346;Private room;100;1;7;2018-11-11;4.29;3;88
28812721;Elegant 2 bed, 1.5 bath condo in Back Bay;10575993;Rachel;0;Back Bay;42.34613425;-71.07990369;Entire home/apt;175;5;2;2018-11-14;2;1;1
28813377;Spacious apartment in the heart of Jamaica Plain.;167628251;Angel;0;Jamaica Plain;42.32429508;-71.10510815;Entire home/apt;150;3;4;2018-11-05;3;1;148
28817636;Whimbrel;21348186;Marla;0;Mattapan;42.27432393;-71.07111944;Private room;32;3;3;2018-11-15;3;8;85
28826768;1 BR next to Back Bay South End St. by blueground (4);107434423;Blueground;0;Back Bay;42.34934397;-71.07381123;Entire home/apt;150;30;0;0;0;27;317
28834627;(211-32) Fenway Studio!;21184200;Paige;0;Fenway;42.34230309;-71.10132468;Entire home/apt;99;1;3;2018-10-23;1.76;42;257
28835283;Brighton home.;217439977;Mike;0;Brighton;42.35674285;-71.16359135;Entire home/apt;159;5;1;2018-10-21;1;2;180
28836378;Boston House;217439977;Mike;0;Brighton;42.35587294;-71.1637047;Private room;99;6;1;2018-10-27;1;2;180
28836531;2 Bedroom Standard- Monthly;48494513;Inn Boston;0;Back Bay;42.35450153;-71.07421157;Entire home/apt;150;30;0;0;0;39;0
28836933;Copley Garrison 1 bedroom- Monthly;48494513;Inn Boston;0;Back Bay;42.34486121;-71.08052969;Entire home/apt;107;30;0;0;0;39;0
28837228;Boston Christopher 1 Bedroom- Monthly;48494513;Inn Boston;0;South End;42.34215265;-71.07896379;Entire home/apt;97;30;0;0;0;39;50
28837436;Boston Newbury Studio- Monthly;48494513;Inn Boston;0;Back Bay;42.34877289;-71.0861879;Entire home/apt;70;30;0;0;0;39;120
28837809;Red Sox Room;11416933;Sidney;0;Dorchester;42.30536785;-71.06535396;Private room;48;2;1;2018-11-03;1;4;160
28839782;Feel at Home in beautifully furnished apartment;100816655;Liora;0;Brighton;42.34470394;-71.14978844;Entire home/apt;94;2;1;0;0;3;128
28843171;Alaska Street R41;216849347;Jeana;0;Roxbury;42.32146579;-71.07860265;Private room;65;2;3;2018-10-24;2.2;4;87
28851743;Rm #1, Safe Area,  8 min walk to JFK-T, City Views;17513857;Emilio;0;Dorchester;42.31556397;-71.05272846;Private room;100;1;7;2018-11-17;6;3;76
28855624;Boston's Best Neighborhood: JP Private Room & Bath;57456477;David;0;Jamaica Plain;42.32159639;-71.11327585;Private room;125;1;4;2018-11-11;2.86;1;8
28858457;Beautiful Room;100816655;Liora;0;Brighton;42.3457728;-71.15064988;Private room;75;2;1;2018-11-11;1;3;128
28860173;East Boston - Private apt & perfect subway access;6953578;Ross;0;East Boston;42.37769263;-71.03778199;Entire home/apt;130;2;2;2018-11-02;2;3;80
28862399;2 bedrooms with private bathroom in Boston;208473769;Angela;0;Brighton;42.35085638;-71.15579094;Private room;220;2;3;2018-11-11;3;1;358
28863227;2 min to Airport,  2 train stops to Downtown;217617282;Beaux;0;East Boston;42.37381199;-71.03252912;Entire home/apt;175;1;21;2018-11-11;12.35;4;178
